"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",24.9505796579635,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",24.9135320535062,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",24.8677948511458,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",24.8231582620244,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",24.7832718146487,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",24.7588363144513,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",18.292916523005,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",18.7519014298753,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",19.2249698431846,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",19.703991628046,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",20.1853224610823,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",20.6147284826648,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",21.0009849341553,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",21.344531730804,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",21.686790283168,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",22.0335354976811,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",22.3836179409055,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",22.7082380265334,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",23.0527198993148,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",23.3689988188703,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",23.6155227178566,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",23.8237413775353,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",23.9773463887278,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",24.0586199877875,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",24.1414209567506,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",24.1971745914567,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",24.2797529627775,,
"NZL","New Zealand","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",24.3572709758852,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",16.3370961463605,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",16.740735015651,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",17.1243632463901,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",17.5190796218248,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",17.9059523361319,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",18.2592136215974,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",18.5724339741453,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",18.8510732137607,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",19.1106733785657,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",19.3662864385298,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",19.6433066053001,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",19.8900157120411,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",20.1496772362914,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",20.3939255135478,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",20.5783503710965,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",20.7173671026997,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",20.8042320724708,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",20.8612571742791,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",20.9163278554102,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",20.9476902173913,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",20.9984125375756,,
"NZL","New Zealand","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",21.0674817775688,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",17.3247350027996,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",17.7543940352289,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",18.1830271482037,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",18.62204057032,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",19.0545563213238,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",19.4460911448685,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",19.7959933835692,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",20.1054148200835,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",20.40657470765,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",20.7120264538854,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",21.0218248657137,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",21.3076691302884,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",21.6134370928554,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",21.8902513687967,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",22.1109720483938,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",22.2824960265358,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",22.3979530506757,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",22.4720443875373,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",22.5373869056713,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",22.5827143821742,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",22.649967261555,,
"NZL","New Zealand","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",22.7249194181405,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",20.2217658777172,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",20.5427519581675,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",20.860664103729,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",21.181165975616,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",21.5154380453037,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",21.874191608218,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",22.2480048816857,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",22.6255493170557,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",23.0070105423016,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",23.3992193003527,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",23.7975433713794,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",24.172825956895,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",24.5270299618636,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",24.8713292310078,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",25.1785563383318,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",25.4576966004592,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",25.7062996674504,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",25.9028486056185,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",26.0626722021095,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",26.2172906679165,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",26.3823173410833,,
"NOR","Norway","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",26.5548935140548,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",17.7519929973008,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",18.1201999703721,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",18.4765247597684,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",18.8310025445437,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",19.1868065553177,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",19.5627076181991,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",19.9608358598926,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",20.3630859070998,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",20.7553684536833,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",21.143743524597,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",21.5368497199089,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",21.9051043717918,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",22.2494506920106,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",22.5868289067284,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",22.8951048336476,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",23.1663471524495,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",23.3981908307264,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",23.5872101819409,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",23.7420592873174,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",23.8921707911475,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",24.0549246478838,,
"NOR","Norway","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",24.2244834580088,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",18.9748371252205,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",19.3194180191272,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",19.6565652650182,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",19.9941079829149,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",20.3391639135742,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",20.7065214023489,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",21.0925957066965,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",21.4826310067849,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",21.8695898217606,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",22.2599046656999,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",22.6556364134944,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",23.0274125669361,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",23.3766751933289,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",23.7175077608558,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",24.0252871703,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2039","2039",24.3004473135666,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2040","2040",24.5405791313623,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2041","2041",24.7333076144645,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2042","2042",24.8905928290116,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2043","2043",25.0428967546386,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2044","2044",25.206730727318,,
"NOR","Norway","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2045","2045",25.3777341985479,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2024","2024",22.9619439692943,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2025","2025",23.4928400817886,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2026","2026",23.9380083437941,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2027","2027",24.3178137419223,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2028","2028",24.6600158235875,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2029","2029",24.9702657850792,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2030","2030",25.2422925966425,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2031","2031",25.4831395317692,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2032","2032",25.702694313336,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2033","2033",25.9121314264645,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2034","2034",26.1180434192604,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2035","2035",26.3340297388649,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2036","2036",26.5753865579494,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2037","2037",26.846321952403,,
"POL","Poland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2038","2038",27.1514008364915,,
